Country_Name,Country_Code,Series_Name,Series_Code,[YR2005],[YR2006],[YR2007], [YR2008],[YR2009], [YR2010],[YR2011],[YR2012], [YR2013], [YR2014], [YR2015],[YR2016], [YR2017], [YR2018]
Bangladesh,BGD,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.166666667,3.333333333,3.333333333,3.3,3.5,3.333333333,3.333333333,3.333333333,3.166666667,3.16667,3,3,3,3
Bangladesh,BGD,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3.5,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Bangladesh,BGD,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Bangladesh,BGD,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.416666667,3.433333333,3.483333333,3.5,3.525,3.483333333,3.283333333,3.283333333,3.266666667,3.375,3.30833,3.28333,3.233333333,3.191666667
Bosnia and Herzegovina,BIH,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,4,4,4,4,3.5,3.5,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.833333333,4,4,3.8,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4.5,4,4,4,4,4,4,4,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,4,4,4,4,4,4,4,4,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,4.5,4.5,4.5,4.5,4.5,4,4,4,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4.5,4.5,4,4,4,4,4,4,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.4,3.6,3.6,3.6,3.7,3.7,3.6,3.6,3.6,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.833333333,3.666666667,3.833333333,4,4,4,3.833333333,3.833333333,3.666666667,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,3.5,3.5,4,4,4,4,4,4,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.591666667,3.666666667,3.683333333,3.7,3.708333333,3.708333333,3.641666667,3.641666667,3.6,NA,NA,NA,NA,NA
Bolivia,BOL,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4.5,4,4,4,4,3.5,3.5,3.5,3.5,3.5,NA,NA,NA
Bolivia,BOL,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,NA,NA
Bolivia,BOL,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA
Bolivia,BOL,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4,4.166666667,4.166666667,4.2,4.166666667,4.166666667,4,4,4,4,3.66667,NA,NA,NA
Bolivia,BOL,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA
Bolivia,BOL,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA
Bolivia,BOL,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,4,4,3.5,3.5,3.5,3,3,3,NA,NA,NA
Bolivia,BOL,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4,4,4,4,4,4,4,4,4,3.5,NA,NA,NA
Bolivia,BOL,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,4,4,4,4,4,4,4,4,4,4,NA,NA,NA
Bolivia,BOL,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,4,4,4,3.5,3.5,3.5,3.5,3,NA,NA,NA
Bolivia,BOL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,NA,NA,NA,3.8,3.8,3.8,3.7,3.8,3.7,3.7,3.7,NA,NA,NA
Bolivia,BOL,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA
Bolivia,BOL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,NA,NA
Bolivia,BOL,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.1,NA,NA,NA
Bolivia,BOL,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,NA,NA,NA
Bolivia,BOL,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3,3,3,3,3,3,3,3,3,3,NA,NA,NA
Bolivia,BOL,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,NA,NA,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,NA,NA,NA
Bolivia,BOL,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.833333333,3.666666667,3.666666667,3.8,3.833333333,3.666666667,3.5,3.5,3.333333333,3.33333,3.33333,NA,NA,NA
Bolivia,BOL,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,5,5,5,5,5,5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA
Bolivia,BOL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,NA,NA,NA
Bolivia,BOL,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.708333333,3.733333333,3.733333333,3.8,3.775,3.733333333,3.6,3.625,3.558333333,3.55833,3.45,NA,NA,NA
Bhutan,BTN,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4.5,4.5,4.5,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Bhutan,BTN,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Bhutan,BTN,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4
Bhutan,BTN,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4,4.166666667,4.5,4.5,4.5,4.5,4.166666667,3.666666667,3.666666667,3.83333,3.83333,3.83333,4.166666667,4.166666667
Bhutan,BTN,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4,4,4,4,4,4,4,4,4,3.5,3.5,3.5,4
Bhutan,BTN,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Bhutan,BTN,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3.5,3,3,3.5,3,3,3,3
Bhutan,BTN,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4,4.5,4.5,4.5,4.5,4,3.5,3.5,3.5,3.5,3.5,4,4
Bhutan,BTN,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4.5,4,4,4,4,4,4,4,4,4,4,4,4,4
Bhutan,BTN,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4.5,4.5,4.5,4.5,4.5,4,3.5,3.5,4,4,4,4.5,4.5
Bhutan,BTN,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,4.2,4.1,4.1,4,4,4.1,4,4,4,4,4,4,4,4
Bhutan,BTN,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4,4
Bhutan,BTN,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4
Bhutan,BTN,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.9,3.9,4.1
Bhutan,BTN,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4
Bhutan,BTN,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Bhutan,BTN,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3,3
Bhutan,BTN,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.166666667,3.166666667,3.166666667,3.2,3.166666667,3.166666667,3.333333333,3.166666667,3.166666667,3.33333,3.16667,3.33333,3.333333333,3.333333333
Bhutan,BTN,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3,3,3,3,3,3,3,3,3,3,3.5,3.5,3.5
Bhutan,BTN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Bhutan,BTN,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.791666667,3.808333333,3.891666667,3.9,3.891666667,3.916666667,3.85,3.683333333,3.683333333,3.76667,3.7,3.76667,3.85,3.9
Central African Republic,CAF,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3
Central African Republic,CAF,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Central African Republic,CAF,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,1.5,1.5,2,2,2.5,3,3,3,3,3,3,2.5,2.5,2.5
Central African Republic,CAF,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.5,2.5,2.833333333,2.8,3,3.333333333,3.333333333,3.333333333,3,2.83333,3,2.833333333,2.833333333,3
Central African Republic,CAF,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,2,2,2,2,2.5,2.5,3,3,2.5,2,2,2,2,2
Central African Republic,CAF,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,3,3,3,3.5,3.5,3.5,3,2.5,3,3,3,3
Central African Republic,CAF,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3.5
Central African Republic,CAF,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.2,2.2,2.2,2.2,2.5,2.5,2.6,2.6,2.3,2.2,2.3,2.3,2.3,2.4
Central African Republic,CAF,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,2.5,2.5,3,3,3,3,2,2,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,2,2
Central African Republic,CAF,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.2,2.2,2.3,2.3,2.4,2.5,2.6,2.4,2.2,2.2,2.2,2.2,2.3,2.4
Central African Republic,CAF,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2,2,2,2,2.5,3,3,2.5,2.5,2.5,2.5,2,2,2.5
Central African Republic,CAF,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,2.5,2.5,2.5
Central African Republic,CAF,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Central African Republic,CAF,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.666666667,2.666666667,2.666666667,2.7,2.666666667,2.666666667,2.5,2.5,2.5,2.5,2.33333,2.333333333,2.5,2.5
Central African Republic,CAF,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,2.5,2.5,3,3
Central African Republic,CAF,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.391666667,2.391666667,2.5,2.5,2.641666667,2.75,2.758333333,2.708333333,2.5,2.43333,2.45833,2.416666667,2.483333333,2.575
Cote d'Ivoire,CIV,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,2,2,2.5,2.5,2.5,2.5,3,3.5,3.5,3.5,3.5,4,4,4
Cote d'Ivoire,CIV,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3.5
Cote d'Ivoire,CIV,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,1.5,1,1.5,2,2.5,2,2,2.5,3,3.5,3.5,3.5,3.5,3.5
Cote d'Ivoire,CIV,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2,1.833333333,2.333333333,2.5,2.833333333,2.666666667,2.833333333,3.333333333,3.5,3.66667,3.66667,3.666666667,3.666666667,3.666666667
Cote d'Ivoire,CIV,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cote d'Ivoire,CIV,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,1.5,1.5,1.5,1.5,2,2,2.5,2.5,2.5,2.5,3,3,3,3.5
Cote d'Ivoire,CIV,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cote d'Ivoire,CIV,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,2,2,2.5,2.5,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cote d'Ivoire,CIV,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3,3
Cote d'Ivoire,CIV,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,2.5,2.5,3,3,3.5,3.5,3.5,4,4,4,4,4,4,4
Cote d'Ivoire,CIV,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.3,2.3,2.3,2.3,2.4,2.4,2.6,2.8,2.9,2.9,3,3.2,3.3,3.4
Cote d'Ivoire,CIV,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3,3.5,3.5
Cote d'Ivoire,CIV,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2,2,2,2,2,2.5,3,3,3,3,3,3.5
Cote d'Ivoire,CIV,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.5,2.5,2.4,2.5,2.6,2.4,2.7,2.8,3,3.1,3.1,3.2,3.2,3.3
Cote d'Ivoire,CIV,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,2.5,2,2,2.5,2.5,3,3,3,3,3,3.5,3.5,3.5
Cote d'Ivoire,CIV,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2,2,2,2,2,2,2.5,2.5,2.5,3,3,3,3,3
Cote d'Ivoire,CIV,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3
Cote d'Ivoire,CIV,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.166666667,3.166666667,3.166666667,3.3,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.33333,3.33333,3.333333333,3.333333333,3.5
Cote d'Ivoire,CIV,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4
Cote d'Ivoire,CIV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2.5,2.5,2,2.5,2.5,3,3,3,3,3,3
Cote d'Ivoire,CIV,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.491666667,2.45,2.55,2.7,2.791666667,2.7,2.866666667,3.066666667,3.183333333,3.25,3.275,3.35,3.375,3.466666667
Cameroon,CMR,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3.5,3.5,3.5
Cameroon,CMR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,3,3,3,3,3.5,4,4,4,3.5,3.5,3.5,3.5
Cameroon,CMR,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333333,3.5,3.666666667,3.7,3.666666667,3.5,3.666666667,3.833333333,3.833333333,3.666666667,3.5,3.5,3.666666667,3.666666667
Cameroon,CMR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cameroon,CMR,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,4,4,4,4,3.5,3.5,3.5,3.5,3,3,3,3.5,3.5
Cameroon,CMR,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Cameroon,CMR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.4,3.2,3.1,3.1,3.1,3.1,3,3,3,3,3,3.1,3.1,3.2
Cameroon,CMR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,3,3,3,3,3,3,3,3,3,3,3,3,3.5
Cameroon,CMR,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cameroon,CMR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1,3,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3,3,3
Cameroon,CMR,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3,3,3,3,3,3,3,3,3.5,3.5,3.5
Cameroon,CMR,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.333333333,3.166666667,3.166666667,3.2,3.166666667,3.166666667,3.166666667,3.166666667,3.166666667,3.166666667,3.16667,3.166666667,3.333333333,3.333333333
Cameroon,CMR,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4
Cameroon,CMR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cameroon,CMR,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.291666667,3.216666667,3.233333333,3.2,3.208333333,3.166666667,3.183333333,3.225,3.225,3.183333333,3.14167,3.191666667,3.275,3.3
"Congo, Dem. Rep.",COD,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"Congo, Dem. Rep.",COD,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,2,2,2,2.5,2.5,3,3,3,3,3,3
"Congo, Dem. Rep.",COD,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,2.5,2.5,2.5,3,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5
"Congo, Dem. Rep.",COD,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.166666667,3.166666667,3.166666667,3.2,3.166666667,3.333333333,3.166666667,3.166666667,3.333333333,3.5,3.5,3.166666667,2.833333333,3.166666667
"Congo, Dem. Rep.",COD,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3
"Congo, Dem. Rep.",COD,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5
"Congo, Dem. Rep.",COD,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2,2,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Congo, Dem. Rep.",COD,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,3
"Congo, Dem. Rep.",COD,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3
"Congo, Dem. Rep.",COD,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,3
