Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Bolivia,BOL,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,5,5,5,5,5,5,4.5,4.5,4.5,4.5,4.5,..,..,..
Bolivia,BOL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,..,..,..
Bolivia,BOL,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.70833333333333,3.73333333333333,3.73333333333333,3.8,3.775,3.73333333333333,3.6,3.625,3.55833333333333,3.55833,3.45,..,..,..
Bosnia and Herzegovina,BIH,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,4,4,4,4,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,4,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.83333333333333,4,4,3.8,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4.5,4,4,4,4,4,4,4,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,4,4,4,4,4,4,4,4,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,4.5,4.5,4.5,4.5,4.5,4,4,4,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4.5,4.5,4,4,4,4,4,4,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.4,3.6,3.6,3.6,3.7,3.7,3.6,3.6,3.6,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3,3,3,3,3,3,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.83333333333333,3.66666666666667,3.83333333333333,4,4,4,3.83333333333333,3.83333333333333,3.66666666666667,..,..,..,..,..
Bosnia and Herzegovina,BIH,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,3.5,3.5,4,4,4,4,4,4,..,..,..,..,..
Bosnia and Herzegovina,BIH,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3,3,3,..,..,..,..,..
Bosnia and Herzegovina,BIH,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.59166666666667,3.66666666666667,3.68333333333333,3.7,3.70833333333333,3.70833333333333,3.64166666666667,3.64166666666667,3.6,..,..,..,..,..
Burkina Faso,BFA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4
Burkina Faso,BFA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5,4,4,4,4,4,4,4,4,4,4,4,4,4
Burkina Faso,BFA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.5,4.33333333333333,4.33333333333333,4.3,4.33333333333333,4.33333333333333,4.16666666666667,4.16666666666667,4.16666666666667,4,3.83333333333333,3.83333333333333,3.66666666666667,3.66666666666667
Burkina Faso,BFA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Burkina Faso,BFA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Burkina Faso,BFA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,3.5,3.5,3.5,3,3
Burkina Faso,BFA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4
Burkina Faso,BFA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.6,3.6,3.7,3.7,3.7
Burkina Faso,BFA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4
Burkina Faso,BFA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3
Burkina Faso,BFA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6,3.5,3.5,3.5,3.7,3.7,3.7,3.7,3.7,3.5,3.5,3.5,3.4,3.4
Burkina Faso,BFA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4,4,4,3.5,3.5
Burkina Faso,BFA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3
Burkina Faso,BFA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.33333333333333,3.33333333333333,3.33333333333333,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Burkina Faso,BFA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.75833333333333,3.69166666666667,3.69166666666667,3.7,3.78333333333333,3.78333333333333,3.76666666666667,3.76666666666667,3.76666666666667,3.65,3.60833333333333,3.63333333333333,3.56666666666667,3.56666666666667
Burundi,BDI,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3,3.5,3.5,4,4,4,4,4,4,4
Burundi,BDI,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3,3,3,3
Burundi,BDI,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3,2.5,2.5,3,3,3,2.5,3,3,3,2.5,2.5,2.5,2.5
Burundi,BDI,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.33333333333333,3.16666666666667,3.16666666666667,3.3,3.33333333333333,3.33333333333333,3.16666666666667,3.33333333333333,3.33333333333333,3.33333,2.83333333333333,2.66666666666667,2.66666666666667,2.66666666666667
Burundi,BDI,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,3,3,3.5,3.5,3,3,3,3,3,3
Burundi,BDI,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3.5,3.5,3.5,3.5,3.5,4,4,4,4,3.5,3.5,3.5
Burundi,BDI,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,2.5,2.5,2.5,2.5,3,3,3,3,3,2.5,2.5
Burundi,BDI,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3
Burundi,BDI,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4,4
Burundi,BDI,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5,2.5
Burundi,BDI,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3,3.1,3.3,3.3,3.3,3.4,3.4,3.6,3.6,3.6,3.6,3.5,3.5,3.5
Burundi,BDI,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,3,3,3,3,3,3,3,3,3,3,3,3,3
Burundi,BDI,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,2
Burundi,BDI,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.8,2.5,2.4,2.3,2.3
Burundi,BDI,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,3,3,3,3,3,3,3,3.5,3.5,3,2.5,2.5,2.5
Burundi,BDI,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Burundi,BDI,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Burundi,BDI,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.83333333333333,3,3,2.8,3,3,3.16666666666667,3.33333333333333,3.33333333333333,3.33333,3.33333333333333,3.33333333333333,3.16666666666667,3.16666666666667
Burundi,BDI,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4,4
Burundi,BDI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,2.5,2,2,2,2,2,2,2,2.5,2,2,1.5,1.5
Burundi,BDI,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.96666666666667,2.99166666666667,3.01666666666667,3,3.05833333333333,3.08333333333333,3.10833333333333,3.24166666666667,3.24166666666667,3.26667,3.06666666666667,2.975,2.90833333333333,2.90833333333333
Cabo Verde,CPV,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Cabo Verde,CPV,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cabo Verde,CPV,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4.5,4.5,4.5,4,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5
Cabo Verde,CPV,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.16666666666667,4.33333333333333,4.5,4.5,4.5,4.33333333333333,3.83333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.66667,3.5,3.33333333333333,3.33333333333333
Cabo Verde,CPV,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4
Cabo Verde,CPV,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,3.5,3.5,3.5,3.5
Cabo Verde,CPV,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,4,4,4,4,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5
Cabo Verde,CPV,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4.5,4.5,4.5,4.5,4.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cabo Verde,CPV,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4
Cabo Verde,CPV,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4,4
Cabo Verde,CPV,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4,4,4,3.8,3.8,3.9,3.9
Cabo Verde,CPV,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3.5,3.5
Cabo Verde,CPV,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Cabo Verde,CPV,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.9,3.9,4,4,4,4,4,4,4.1,4,4,3.8,3.9,4
Cabo Verde,CPV,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,4,4,4,4,4,4,4,3.5,3.5,3,3.5,3.5
Cabo Verde,CPV,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Cabo Verde,CPV,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4
Cabo Verde,CPV,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,4,3.83333333333333,3.83333333333333,3.8,3.83333333333333,3.83333333333333,4,4,4,3.83333333333333,3.83333,3.83333333333333,3.83333333333333,3.83333333333333
Cabo Verde,CPV,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Cabo Verde,CPV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4.5
Cabo Verde,CPV,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,4.09166666666667,4.09166666666667,4.15833333333333,4.2,4.15833333333333,4.11666666666667,4.00833333333333,3.91666666666667,3.94166666666667,3.875,3.825,3.73333333333333,3.74166666666667,3.76666666666667
Cambodia,KHM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4
Cambodia,KHM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,2.5,2.5
Cambodia,KHM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4.5,4.5,4.5,5
Cambodia,KHM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.66666666666667,3.5,3.66666666666667,3.8,3.83333333333333,4,3.83333333333333,3.83333333333333,3.83333333333333,3.83333,4,4,4,4.16666666666667
Cambodia,KHM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3,3,3,3
Cambodia,KHM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3,3,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4
Cambodia,KHM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4
Cambodia,KHM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.1,3.3,3.3,3.3,3.3,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4
Cambodia,KHM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,3,3,3,3,3,3,3,3,3,3,3,3,3
Cambodia,KHM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cambodia,KHM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.6,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6
Cambodia,KHM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3
Cambodia,KHM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cambodia,KHM,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5
Cambodia,KHM,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3,3.16666666666667,3.16666666666667,3.3,3.33333333333333,3.33333333333333,3.5,3.66666666666667,3.66666666666667,3.66667,3.5,3.5,3.33333333333333,3.33333333333333
Cambodia,KHM,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Cambodia,KHM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2,2,2,2,2,2,2,2,2,1.5
Cambodia,KHM,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.09166666666667,3.16666666666667,3.20833333333333,3.3,3.29166666666667,3.35833333333333,3.40833333333333,3.45,3.425,3.425,3.4,3.4,3.35833333333333,3.375
Cameroon,CMR,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3.5,3.5,3.5
Cameroon,CMR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,3,3,3,3,3.5,4,4,4,3.5,3.5,3.5,3.5
Cameroon,CMR,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.33333333333333,3.5,3.66666666666667,3.7,3.66666666666667,3.5,3.66666666666667,3.83333333333333,3.83333333333333,3.66666666666667,3.5,3.5,3.66666666666667,3.66666666666667
Cameroon,CMR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cameroon,CMR,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,4,4,4,4,3.5,3.5,3.5,3.5,3,3,3,3.5,3.5
Cameroon,CMR,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Cameroon,CMR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.4,3.2,3.1,3.1,3.1,3.1,3,3,3,3,3,3.1,3.1,3.2
Cameroon,CMR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,3,3,3,3,3,3,3,3,3,3,3,3,3.5
Cameroon,CMR,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cameroon,CMR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1,3,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3,3,3
Cameroon,CMR,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3,3,3,3,3,3,3,3,3.5,3.5,3.5
Cameroon,CMR,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.33333333333333,3.16666666666667,3.16666666666667,3.2,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16667,3.16666666666667,3.33333333333333,3.33333333333333
Cameroon,CMR,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4
Cameroon,CMR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cameroon,CMR,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.29166666666667,3.21666666666667,3.23333333333333,3.2,3.20833333333333,3.16666666666667,3.18333333333333,3.225,3.225,3.18333333333333,3.14167,3.19166666666667,3.275,3.3
Central African Republic,CAF,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3
Central African Republic,CAF,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Central African Republic,CAF,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,1.5,1.5,2,2,2.5,3,3,3,3,3,3,2.5,2.5,2.5
Central African Republic,CAF,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.5,2.5,2.83333333333333,2.8,3,3.33333333333333,3.33333333333333,3.33333333333333,3,2.83333,3,2.83333333333333,2.83333333333333,3
Central African Republic,CAF,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,2,2,2,2,2.5,2.5,3,3,2.5,2,2,2,2,2
Central African Republic,CAF,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,3,3,3,3.5,3.5,3.5,3,2.5,3,3,3,3
Central African Republic,CAF,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
